ts_code,name,fund_type,list_date,invest_type,type,market
018493.OF,西部利得汇鑫6个月持有A,混合型,,混合型,契约型开放式,O
018949.OF,东方红睿华沪港深C,混合型,,灵活配置型,契约型开放式,O
018178.OF,华夏上证科创板50成份指数增强C,股票型,,增强指数型,契约型开放式,O
018177.OF,华夏上证科创板50成份指数增强A,股票型,,增强指数型,契约型开放式,O
018478.OF,富国安瑞30天持有C,债券型,,债券型,契约型开放式,O
018477.OF,富国安瑞30天持有A,债券型,,债券型,契约型开放式,O
018818.OF,鑫元数字经济A,混合型,,混合型,契约型开放式,O
018819.OF,鑫元数字经济C,混合型,,混合型,契约型开放式,O
018391.OF,南方上海金联接A,商品型,,黄金现货合约,契约型开放式,O
018153.OF,创金合信汇选6个月持有A,混合型,,混合型,契约型开放式,O
018154.OF,创金合信汇选6个月持有C,混合型,,混合型,契约型开放式,O
018392.OF,南方上海金联接C,商品型,,黄金现货合约,契约型开放式,O
018932.OF,中信保诚四季红C,混合型,,混合型,契约型开放式,O
017179.OF,天弘永丰平衡养老目标三年持有,混合型,,混合型,契约型开放式,O
018667.OF,国寿安保鑫钱包C,货币市场型,,货币型,契约型开放式,O
018923.OF,华安现金富利E,货币市场型,,货币型,契约型开放式,O
018933.OF,长盛城镇化主题C,混合型,,混合型,契约型开放式,O
018934.OF,长盛互联网+C,混合型,,灵活配置型,契约型开放式,O
018562.OF,嘉实同舟A,债券型,,债券型,契约型开放式,O
018563.OF,嘉实同舟C,债券型,,债券型,契约型开放式,O
018689.OF,永赢恒欣稳健养老目标三年持有Y,混合型,,混合型,契约型开放式,O
017404.OF,天弘养老目标日期2045五年持有,混合型,,混合型,契约型开放式,O
501201.SH,科创红土LOF,股票型,20230724,股票型,契约型开放式,E
018417.OF,东吴添瑞三个月定开C,债券型,,债券型,契约型开放式,O
018416.OF,东吴添瑞三个月定开A,债券型,,债券型,契约型开放式,O
017514.OF,博时富盈一年定开,债券型,,债券型,契约型开放式,O
018946.OF,招商安益C,混合型,,灵活配置型,契约型开放式,O
018745.OF,长信90天持有C,债券型,,债券型,契约型开放式,O
018860.OF,嘉实产业优选C,混合型,,灵活配置型,契约型开放式,O
018744.OF,长信90天持有A,债券型,,债券型,契约型开放式,O
159516.SZ,半导体设备ETF,股票型,20230727,被动指数型,契约型开放式,E
017491.OF,财通景气甄选一年持有C,混合型,,混合型,契约型开放式,O
017490.OF,财通景气甄选一年持有A,混合型,,混合型,契约型开放式,O
560950.SH,500ETF增强,股票型,20230731,增强指数型,契约型开放式,E
018844.OF,创金合信利辉利率债A,债券型,,债券型,契约型开放式,O
018845.OF,创金合信利辉利率债C,债券型,,债券型,契约型开放式,O
159509.SZ,纳指科技ETF,股票型,20230808,被动指数型,契约型开放式,E
017508.OF,东兴连众一年持有C,混合型,,混合型,契约型开放式,O
012232.OF,华安沣信C,债券型,,债券型,契约型开放式,O
012231.OF,华安沣信A,债券型,,债券型,契约型开放式,O
017540.OF,安信稳健增益6个月持有A,混合型,,混合型,契约型开放式,O
017507.OF,东兴连众一年持有A,混合型,,混合型,契约型开放式,O
017541.OF,安信稳健增益6个月持有C,混合型,,混合型,契约型开放式,O
018377.OF,融通远见价值一年持有A,混合型,,混合型,契约型开放式,O
017324.OF,农银中证1000指数增强C,股票型,,增强指数型,契约型开放式,O
018378.OF,融通远见价值一年持有C,混合型,,混合型,契约型开放式,O
017323.OF,农银中证1000指数增强A,股票型,,增强指数型,契约型开放式,O
018907.OF,博时合鑫货币A,货币市场型,,货币型,契约型开放式,O
018864.OF,广发中证传媒ETF联接E,股票型,,被动指数型,契约型开放式,O
018577.OF,摩根恒生科技联接A,股票型,,被动指数型,契约型开放式,O
018578.OF,摩根恒生科技联接C,股票型,,被动指数型,契约型开放式,O
018629.OF,中金兴元6个月持有C,混合型,,混合型,契约型开放式,O
018628.OF,中金兴元6个月持有A,混合型,,混合型,契约型开放式,O
018674.OF,渤海汇金优选进取6个月持有A,混合型,,混合型,契约型开放式,O
018675.OF,渤海汇金优选进取6个月持有C,混合型,,混合型,契约型开放式,O
018337.OF,华夏恒生中国企业联接C,股票型,,被动指数型,契约型开放式,O
018693.OF,大成核心双动力C,混合型,,混合型,契约型开放式,O
018336.OF,华夏恒生中国企业联接A,股票型,,被动指数型,契约型开放式,O
018663.OF,中欧国证2000指数增强A,股票型,,增强指数型,契约型开放式,O
018372.OF,中泰星锐景气成长A,混合型,,混合型,契约型开放式,O
018664.OF,中欧国证2000指数增强C,股票型,,增强指数型,契约型开放式,O
018373.OF,中泰星锐景气成长C,混合型,,混合型,契约型开放式,O
018798.OF,易方达安裕60天持有A,债券型,,债券型,契约型开放式,O
018799.OF,易方达安裕60天持有C,债券型,,债券型,契约型开放式,O
017774.OF,泰康养老目标日期2040三年持有,混合型,,混合型,契约型开放式,O
018875.OF,创金合信货币E,货币市场型,,货币型,契约型开放式,O
008377.OF,博时外服货币A,货币市场型,,货币型,契约型开放式,O
018782.OF,汇丰晋信货币C,货币市场型,,货币型,契约型开放式,O
018817.OF,景顺长城中小创C,股票型,,股票型,契约型开放式,O
159512.SZ,汽车ETF,股票型,20230725,被动指数型,契约型开放式,E
018874.OF,民生加银现金增利E,货币市场型,,货币型,契约型开放式,O
018634.OF,财通中证500指数增强C,股票型,,增强指数型,契约型开放式,O
018633.OF,财通中证500指数增强A,股票型,,增强指数型,契约型开放式,O
018632.OF,银华顺和,债券型,,债券型,契约型开放式,O
017120.OF,华安添勤,债券型,,债券型,契约型开放式,O
159513.SZ,纳斯达克100指数ETF,股票型,20230728,被动指数型,契约型开放式,E
018850.OF,博时合晶货币A,货币市场型,,货币型,契约型开放式,O
018861.OF,景顺长城量化港股通C,股票型,,股票型,契约型开放式,O
017132.OF,中银新能源产业A,股票型,,股票型,契约型开放式,O
017133.OF,中银新能源产业C,股票型,,股票型,契约型开放式,O
159686.SZ,中证100ETF易方达,股票型,20230719,被动指数型,契约型开放式,E
017503.OF,达诚致益A,债券型,,债券型,契约型开放式,O
017504.OF,达诚致益C,债券型,,债券型,契约型开放式,O
018612.OF,鹏华高端装备一年持有C,混合型,,混合型,契约型开放式,O
018775.OF,汇添富华证专精特新100指数C,股票型,,被动指数型,契约型开放式,O
018774.OF,汇添富华证专精特新100指数A,股票型,,被动指数型,契约型开放式,O
015988.OF,万家远见先锋一年持有C,混合型,,混合型,契约型开放式,O
015987.OF,万家远见先锋一年持有A,混合型,,混合型,契约型开放式,O
017740.OF,鹏华睿见A,混合型,,混合型,契约型开放式,O
017741.OF,鹏华睿见C,混合型,,混合型,契约型开放式,O
018611.OF,鹏华高端装备一年持有A,混合型,,混合型,契约型开放式,O
018019.OF,南方核心科技一年持有A,混合型,,混合型,契约型开放式,O
018020.OF,南方核心科技一年持有C,混合型,,混合型,契约型开放式,O
014880.OF,天弘中证机器人联接A,股票型,,被动指数型,契约型开放式,O
014881.OF,天弘中证机器人联接C,股票型,,被动指数型,契约型开放式,O
017580.OF,汇添富添福鑫添益均衡养老目标三年持有,混合型,,混合型,契约型开放式,O
016959.OF,财通资管睿安A,债券型,,债券型,契约型开放式,O
016975.OF,招商智安稳健配置1年持有C,混合型,,混合型,契约型开放式,O
016974.OF,招商智安稳健配置1年持有A,混合型,,混合型,契约型开放式,O
016960.OF,财通资管睿安C,债券型,,债券型,契约型开放式,O
012633.OF,天治鑫祥利率债C,债券型,,债券型,契约型开放式,O
012632.OF,天治鑫祥利率债A,债券型,,债券型,契约型开放式,O
018820.OF,富国智诚精选3个月持有C,混合型,,混合型,契约型开放式,O
017174.OF,天弘国证绿色电力指数A,股票型,,被动指数型,契约型开放式,O
017175.OF,天弘国证绿色电力指数C,股票型,,被动指数型,契约型开放式,O
018849.OF,鑫元恒鑫收益增强E,债券型,,债券型,契约型开放式,O
018728.OF,华夏智胜新锐A,股票型,,股票型,契约型开放式,O
018729.OF,华夏智胜新锐C,股票型,,股票型,契约型开放式,O
018650.OF,光大国企改革主题C,股票型,,股票型,契约型开放式,O
018722.OF,华夏中证港股通50联接C,股票型,,被动指数型,契约型开放式,O
018780.OF,安信活期宝C,货币市场型,,货币型,契约型开放式,O
017047.OF,华泰柏瑞益享,债券型,,债券型,契约型开放式,O
017479.OF,广发医药精选A,股票型,,股票型,契约型开放式,O
017480.OF,广发医药精选C,股票型,,股票型,契约型开放式,O
018721.OF,华夏中证港股通50联接A,股票型,,被动指数型,契约型开放式,O
018781.OF,泓德添利E,货币市场型,,货币型,契约型开放式,O
017575.OF,华夏稳兴增益一年持有A,混合型,,混合型,契约型开放式,O
017576.OF,华夏稳兴增益一年持有C,混合型,,混合型,契约型开放式,O
018598.OF,兴证全球招益C,债券型,,债券型,契约型开放式,O
018597.OF,兴证全球招益A,债券型,,债券型,契约型开放式,O
563010.SH,电信ETF,股票型,20230713,被动指数型,契约型开放式,E
018702.OF,德邦优化C,混合型,,灵活配置型,契约型开放式,O
018690.OF,德邦大健康C,混合型,,灵活配置型,契约型开放式,O
018738.OF,博时标普500ETF联接E,股票型,,被动指数型,契约型开放式,O
018072.OF,长信均衡优选C,混合型,,混合型,契约型开放式,O
018071.OF,长信均衡优选A,混合型,,混合型,契约型开放式,O
018608.OF,国投瑞银增利宝D,货币市场型,,货币型,契约型开放式,O
017755.OF,平安养老目标日期2040三年持有,混合型,,混合型,契约型开放式,O
017768.OF,大成颐禧积极养老目标五年持有,混合型,,混合型,契约型开放式,O
017902.OF,汇添富双颐A,债券型,,债券型,契约型开放式,O
017903.OF,汇添富双颐C,债券型,,债券型,契约型开放式,O
018343.OF,汇安同业存单指数7天持有,债券型,,被动指数型,契约型开放式,O
018660.OF,中科沃土转型升级C,混合型,,灵活配置型,契约型开放式,O
159508.SZ,生物医药ETF基金,股票型,20230714,被动指数型,契约型开放式,E
018615.OF,光大睿阳纯债A,债券型,,债券型,契约型开放式,O
018616.OF,光大睿阳纯债C,债券型,,债券型,契约型开放式,O
017681.OF,建信睿安一年定开,债券型,,债券型,契约型开放式,O
016683.OF,天弘广盈六个月持有C,混合型,,混合型,契约型开放式,O
018742.OF,万家集利C,债券型,,债券型,契约型开放式,O
018741.OF,万家集利A,债券型,,债券型,契约型开放式,O
016682.OF,天弘广盈六个月持有A,混合型,,混合型,契约型开放式,O
017706.OF,建信添福悠享稳健养老目标一年持有A,债券型,,债券型,契约型开放式,O
018668.OF,中信建投景润3个月定开D,债券型,,债券型,契约型开放式,O
018606.OF,融通通祺C,债券型,,债券型,契约型开放式,O
018584.OF,浦银安盛普兴3个月定开,债券型,,债券型,契约型开放式,O
016923.OF,金鹰添兴一年定开,债券型,,债券型,契约型开放式,O
017050.OF,金鹰优选配置三个月持有A,混合型,,混合型,契约型开放式,O
017051.OF,金鹰优选配置三个月持有C,混合型,,混合型,契约型开放式,O
017208.OF,平安惠禧纯债C,债券型,,债券型,契约型开放式,O
017207.OF,平安惠禧纯债A,债券型,,债券型,契约型开放式,O
017198.OF,工银安悦稳健养老目标三年持有A,混合型,,混合型,契约型开放式,O
008971.OF,大成纳斯达克100联接C,股票型,,被动指数型,契约型开放式,O
018524.OF,华泰紫金恒生互联网科技业指数C,股票型,,被动指数型,契约型开放式,O
018523.OF,华泰紫金恒生互联网科技业指数A,股票型,,被动指数型,契约型开放式,O
018624.OF,国泰君安君增利60天滚动持有A,债券型,,债券型,契约型开放式,O
018625.OF,国泰君安君增利60天滚动持有C,债券型,,债券型,契约型开放式,O
016940.OF,国联安鸿利短债A,债券型,,债券型,契约型开放式,O
016941.OF,国联安鸿利短债C,债券型,,债券型,契约型开放式,O
018406.OF,朱雀产业精选C,混合型,,混合型,契约型开放式,O
018405.OF,朱雀产业精选A,混合型,,混合型,契约型开放式,O
018473.OF,创金合信行业轮动量化选股A,股票型,,股票型,契约型开放式,O
018474.OF,创金合信行业轮动量化选股C,股票型,,股票型,契约型开放式,O
018710.OF,鹏华沪深港新兴成长C,混合型,,灵活配置型,契约型开放式,O
018684.OF,汇泉安盈回报E,债券型,,债券型,契约型开放式,O
018516.OF,恒越安裕纯债,债券型,,债券型,契约型开放式,O
017004.OF,上银恒睿养老目标日期2045三年持有,混合型,,混合型,契约型开放式,O
017702.OF,鹏扬均衡成长A,混合型,,混合型,契约型开放式,O
017703.OF,鹏扬均衡成长C,混合型,,混合型,契约型开放式,O
018619.OF,中信保诚远见成长C,混合型,,混合型,契约型开放式,O
018618.OF,中信保诚远见成长A,混合型,,混合型,契约型开放式,O
562380.SH,央企科技引领ETF,股票型,20230706,被动指数型,契约型开放式,E
560170.SH,央企科技ETF,股票型,20230706,被动指数型,契约型开放式,E
159690.SZ,矿业ETF,股票型,20230706,被动指数型,契约型开放式,E
018469.OF,国富弹性市值C,混合型,,混合型,契约型开放式,O
563050.SH,央企科技50ETF,股票型,20230706,被动指数型,契约型开放式,E
159673.SZ,沪深300ETF鹏华,股票型,20230717,被动指数型,契约型开放式,E
018199.OF,交银稳进丰利六个月持有C,混合型,,混合型,契约型开放式,O
018198.OF,交银稳进丰利六个月持有A,混合型,,混合型,契约型开放式,O
016824.OF,嘉实方舟一年持有A,混合型,,混合型,契约型开放式,O
