ts_code,symbol,name,industry,market,list_date
002876.SZ,002876,三利谱,元器件,主板,2017-05-25
002877.SZ,002877,智能自控,机械基件,主板,2017-06-05
002878.SZ,002878,元隆雅图,广告包装,主板,2017-06-06
002879.SZ,002879,长缆科技,电气设备,主板,2017-07-07
002880.SZ,002880,卫光生物,生物制药,主板,2017-06-16
002881.SZ,002881,美格智能,元器件,主板,2017-06-22
002882.SZ,002882,金龙羽,电气设备,主板,2017-07-17
002883.SZ,002883,中设股份,建筑工程,主板,2017-06-20
002884.SZ,002884,凌霄泵业,机械基件,主板,2017-07-11
002885.SZ,002885,京泉华,元器件,主板,2017-06-27
002886.SZ,002886,沃特股份,塑料,主板,2017-06-27
002887.SZ,002887,绿茵生态,环境保护,主板,2017-08-01
002888.SZ,002888,惠威科技,元器件,主板,2017-07-21
002889.SZ,002889,东方嘉盛,仓储物流,主板,2017-07-31
002890.SZ,002890,弘宇股份,农用机械,主板,2017-08-02
002891.SZ,002891,中宠股份,饲料,主板,2017-08-21
002892.SZ,002892,科力尔,电气设备,主板,2017-08-17
002893.SZ,002893,京能热力,供气供热,主板,2017-09-15
002895.SZ,002895,川恒股份,化工原料,主板,2017-08-25
002896.SZ,002896,中大力德,机械基件,主板,2017-08-29
002897.SZ,002897,意华股份,元器件,主板,2017-09-07
002898.SZ,002898,赛隆药业,化学制药,主板,2017-09-12
002899.SZ,002899,英派斯,文教休闲,主板,2017-09-15
002900.SZ,002900,哈三联,化学制药,主板,2017-09-22
002901.SZ,002901,大博医疗,医疗保健,主板,2017-09-22
002902.SZ,002902,铭普光磁,通信设备,主板,2017-09-29
002903.SZ,002903,宇环数控,机床制造,主板,2017-10-13
002905.SZ,002905,金逸影视,影视音像,主板,2017-10-16
002906.SZ,002906,华阳集团,汽车配件,主板,2017-10-13
002907.SZ,002907,华森制药,中成药,主板,2017-10-20
002908.SZ,002908,德生科技,软件服务,主板,2017-10-20
002909.SZ,002909,集泰股份,化工原料,主板,2017-10-26
002910.SZ,002910,庄园牧场,乳制品,主板,2017-10-31
002911.SZ,002911,佛燃能源,供气供热,主板,2017-11-22
002912.SZ,002912,中新赛克,IT设备,主板,2017-11-21
002913.SZ,002913,奥士康,元器件,主板,2017-12-01
002915.SZ,002915,中欣氟材,化工原料,主板,2017-12-05
002916.SZ,002916,深南电路,元器件,主板,2017-12-13
002917.SZ,002917,金奥博,化工原料,主板,2017-12-08
002918.SZ,002918,蒙娜丽莎,陶瓷,主板,2017-12-19
002919.SZ,002919,名臣健康,互联网,主板,2017-12-18
002920.SZ,002920,德赛西威,汽车配件,主板,2017-12-26
002921.SZ,002921,联诚精密,汽车配件,主板,2017-12-27
002922.SZ,002922,伊戈尔,电气设备,主板,2017-12-29
002923.SZ,002923,润都股份,化学制药,主板,2018-01-05
002925.SZ,002925,盈趣科技,元器件,主板,2018-01-15
002926.SZ,002926,华西证券,证券,主板,2018-02-05
002927.SZ,002927,泰永长征,电气设备,主板,2018-02-23
002928.SZ,002928,华夏航空,空运,主板,2018-03-02
002929.SZ,002929,润建股份,通信设备,主板,2018-03-01
002930.SZ,002930,宏川智慧,仓储物流,主板,2018-03-28
002931.SZ,002931,锋龙股份,机械基件,主板,2018-04-03
002932.SZ,002932,明德生物,医疗保健,主板,2018-07-10
002933.SZ,002933,新兴装备,航空,主板,2018-08-28
002935.SZ,002935,天奥电子,航空,主板,2018-09-03
002936.SZ,002936,郑州银行,银行,主板,2018-09-19
002937.SZ,002937,兴瑞科技,元器件,主板,2018-09-26
002938.SZ,002938,鹏鼎控股,元器件,主板,2018-09-18
002939.SZ,002939,长城证券,证券,主板,2018-10-26
002940.SZ,002940,昂利康,化学制药,主板,2018-10-23
002941.SZ,002941,新疆交建,建筑工程,主板,2018-11-28
002942.SZ,002942,新农股份,农药化肥,主板,2018-12-05
002943.SZ,002943,宇晶股份,机床制造,主板,2018-11-29
002945.SZ,002945,华林证券,证券,主板,2019-01-17
002946.SZ,002946,新乳业,乳制品,主板,2019-01-25
002947.SZ,002947,恒铭达,元器件,主板,2019-02-01
002948.SZ,002948,青岛银行,银行,主板,2019-01-16
002949.SZ,002949,华阳国际,建筑工程,主板,2019-02-26
002950.SZ,002950,奥美医疗,医疗保健,主板,2019-03-11
002952.SZ,002952,亚世光电,元器件,主板,2019-03-28
002953.SZ,002953,日丰股份,电气设备,主板,2019-05-09
002955.SZ,002955,鸿合科技,IT设备,主板,2019-05-23
002956.SZ,002956,西麦食品,食品,主板,2019-06-19
002957.SZ,002957,科瑞技术,专用机械,主板,2019-07-26
002958.SZ,002958,青农商行,银行,主板,2019-03-26
002959.SZ,002959,小熊电器,家用电器,主板,2019-08-23
002960.SZ,002960,青鸟消防,专用机械,主板,2019-08-09
002961.SZ,002961,瑞达期货,多元金融,主板,2019-09-05
002962.SZ,002962,五方光电,元器件,主板,2019-09-17
002963.SZ,002963,豪尔赛,装修装饰,主板,2019-10-28
002965.SZ,002965,祥鑫科技,汽车配件,主板,2019-10-25
002966.SZ,002966,苏州银行,银行,主板,2019-08-02
002967.SZ,002967,广电计量,电器仪表,主板,2019-11-08
002968.SZ,002968,新大正,房产服务,主板,2019-12-03
002969.SZ,002969,嘉美包装,广告包装,主板,2019-12-02
002970.SZ,002970,锐明技术,IT设备,主板,2019-12-17
002971.SZ,002971,和远气体,化工原料,主板,2020-01-13
002972.SZ,002972,科安达,运输设备,主板,2019-12-27
002973.SZ,002973,侨银股份,环境保护,主板,2020-01-06
002975.SZ,002975,博杰股份,专用机械,主板,2020-02-05
002976.SZ,002976,瑞玛精密,汽车配件,主板,2020-03-06
002977.SZ,002977,天箭科技,通信设备,主板,2020-03-17
002978.SZ,002978,安宁股份,小金属,主板,2020-04-17
002979.SZ,002979,雷赛智能,专用机械,主板,2020-04-08
002980.SZ,002980,华盛昌,电器仪表,主板,2020-04-15
002981.SZ,002981,朝阳科技,元器件,主板,2020-04-17
002982.SZ,002982,湘佳股份,农业综合,主板,2020-04-24
002983.SZ,002983,芯瑞达,元器件,主板,2020-04-28
002984.SZ,002984,森麒麟,汽车配件,主板,2020-09-11
002985.SZ,002985,北摩高科,航空,主板,2020-04-29
002986.SZ,002986,宇新股份,化工原料,主板,2020-06-02
002987.SZ,002987,京北方,软件服务,主板,2020-05-07
002988.SZ,002988,豪美新材,铝,主板,2020-05-18
002989.SZ,002989,中天精装,装修装饰,主板,2020-06-10
002990.SZ,002990,盛视科技,软件服务,主板,2020-05-25
002991.SZ,002991,甘源食品,食品,主板,2020-07-31
002992.SZ,002992,宝明科技,元器件,主板,2020-08-03
002993.SZ,002993,奥海科技,元器件,主板,2020-08-17
002995.SZ,002995,天地在线,互联网,主板,2020-08-05
002996.SZ,002996,顺博合金,铝,主板,2020-08-28
002997.SZ,002997,瑞鹄模具,专用机械,主板,2020-09-03
002998.SZ,002998,优彩资源,化纤,主板,2020-09-25
002999.SZ,002999,天禾股份,批发业,主板,2020-09-03
003000.SZ,003000,劲仔食品,食品,主板,2020-09-14
003001.SZ,003001,中岩大地,建筑工程,主板,2020-10-13
003002.SZ,003002,壶化股份,化工原料,主板,2020-09-22
003003.SZ,003003,天元股份,广告包装,主板,2020-09-21
003004.SZ,003004,声迅股份,IT设备,主板,2020-11-26
003005.SZ,003005,竞业达,软件服务,主板,2020-09-22
003006.SZ,003006,百亚股份,造纸,主板,2020-09-21
003007.SZ,003007,直真科技,软件服务,主板,2020-09-23
003008.SZ,003008,开普检测,电气设备,主板,2020-09-23
003009.SZ,003009,中天火箭,航空,主板,2020-09-25
003010.SZ,003010,若羽臣,互联网,主板,2020-09-25
003011.SZ,003011,海象新材,家居用品,主板,2020-09-30
003012.SZ,003012,东鹏控股,陶瓷,主板,2020-10-19
003013.SZ,003013,地铁设计,建筑工程,主板,2020-10-22
003015.SZ,003015,日久光电,元器件,主板,2020-10-21
003016.SZ,003016,欣贺股份,服饰,主板,2020-10-26
003017.SZ,003017,大洋生物,化工原料,主板,2020-10-26
003018.SZ,003018,金富科技,塑料,主板,2020-11-06
003019.SZ,003019,宸展光电,元器件,主板,2020-11-17
003020.SZ,003020,立方制药,化学制药,主板,2020-12-15
003021.SZ,003021,兆威机电,元器件,主板,2020-12-04
003022.SZ,003022,联泓新科,化工原料,主板,2020-12-08
003023.SZ,003023,彩虹集团,家用电器,主板,2020-12-11
003025.SZ,003025,思进智能,机床制造,主板,2020-12-11
003026.SZ,003026,中晶科技,半导体,主板,2020-12-18
003027.SZ,003027,同兴环保,环境保护,主板,2020-12-18
003028.SZ,003028,振邦智能,元器件,主板,2020-12-28
003029.SZ,003029,吉大正元,软件服务,主板,2020-12-24
003030.SZ,003030,祖名股份,食品,主板,2021-01-06
003031.SZ,003031,中瓷电子,元器件,主板,2021-01-04
003032.SZ,003032,传智教育,文教休闲,主板,2021-01-12
003033.SZ,003033,征和工业,汽车配件,主板,2021-01-11
003035.SZ,003035,南网能源,新型电力,主板,2021-01-19
003036.SZ,003036,泰坦股份,纺织机械,主板,2021-01-28
003037.SZ,003037,三和管桩,水泥,主板,2021-02-04
003038.SZ,003038,鑫铂股份,铝,主板,2021-02-10
003039.SZ,003039,顺控发展,水务,主板,2021-03-08
003040.SZ,003040,楚天龙,通信设备,主板,2021-03-22
003041.SZ,003041,真爱美家,纺织,主板,2021-04-06
003042.SZ,003042,中农联合,农药化肥,主板,2021-04-06
003043.SZ,003043,华亚智能,半导体,主板,2021-04-06
003816.SZ,003816,中国广核,新型电力,主板,2019-08-26
300001.SZ,300001,特锐德,电气设备,创业板,2009-10-30
300002.SZ,300002,神州泰岳,互联网,创业板,2009-10-30
300003.SZ,300003,乐普医疗,医疗保健,创业板,2009-10-30
300004.SZ,300004,南风股份,电气设备,创业板,2009-10-30
300005.SZ,300005,探路者,服饰,创业板,2009-10-30
300006.SZ,300006,莱美药业,化学制药,创业板,2009-10-30
300007.SZ,300007,汉威科技,电器仪表,创业板,2009-10-30
300008.SZ,300008,天海防务,船舶,创业板,2009-10-30
300009.SZ,300009,安科生物,生物制药,创业板,2009-10-30
300010.SZ,300010,豆神教育,软件服务,创业板,2009-10-30
300011.SZ,300011,鼎汉技术,运输设备,创业板,2009-10-30
300012.SZ,300012,华测检测,电器仪表,创业板,2009-10-30
300014.SZ,300014,亿纬锂能,电气设备,创业板,2009-10-30
300015.SZ,300015,爱尔眼科,医疗保健,创业板,2009-10-30
300016.SZ,300016,北陆药业,化学制药,创业板,2009-10-30
300017.SZ,300017,网宿科技,软件服务,创业板,2009-10-30
300018.SZ,300018,中元股份,电气设备,创业板,2009-10-30
300019.SZ,300019,硅宝科技,化工原料,创业板,2009-10-30
300021.SZ,300021,大禹节水,建筑工程,创业板,2009-10-30
300022.SZ,300022,吉峰科技,农用机械,创业板,2009-10-30
300024.SZ,300024,机器人,专用机械,创业板,2009-10-30
300025.SZ,300025,华星创业,通信设备,创业板,2009-10-30
300026.SZ,300026,红日药业,中成药,创业板,2009-10-30
300027.SZ,300027,华谊兄弟,影视音像,创业板,2009-10-30
300030.SZ,300030,阳普医疗,医疗保健,创业板,2009-12-25
300031.SZ,300031,宝通科技,互联网,创业板,2009-12-25
300032.SZ,300032,金龙机电,元器件,创业板,2009-12-25
300033.SZ,300033,同花顺,软件服务,创业板,2009-12-25
300034.SZ,300034,钢研高纳,航空,创业板,2009-12-25
300035.SZ,300035,中科电气,电气设备,创业板,2009-12-25
300036.SZ,300036,超图软件,软件服务,创业板,2009-12-25
300037.SZ,300037,新宙邦,化工原料,创业板,2010-01-08
300039.SZ,300039,上海凯宝,中成药,创业板,2010-01-08
300040.SZ,300040,九洲集团,电气设备,创业板,2010-01-08
300041.SZ,300041,回天新材,化工原料,创业板,2010-01-08
300042.SZ,300042,朗科科技,IT设备,创业板,2010-01-08
300043.SZ,300043,星辉娱乐,互联网,创业板,2010-01-20
300044.SZ,300044,赛为智能,软件服务,创业板,2010-01-20
300045.SZ,300045,华力创通,IT设备,创业板,2010-01-20
300046.SZ,300046,台基股份,半导体,创业板,2010-01-20
300047.SZ,300047,天源迪科,软件服务,创业板,2010-01-20
300048.SZ,300048,合康新能,电气设备,创业板,2010-01-20
300049.SZ,300049,福瑞股份,医疗保健,创业板,2010-01-20
300050.SZ,300050,世纪鼎利,通信设备,创业板,2010-01-20
300051.SZ,300051,琏升科技,综合类,创业板,2010-02-11
300052.SZ,300052,中青宝,互联网,创业板,2010-02-11
300053.SZ,300053,航宇微,半导体,创业板,2010-02-11
300054.SZ,300054,鼎龙股份,化工原料,创业板,2010-02-11
300055.SZ,300055,万邦达,石油加工,创业板,2010-02-26
300056.SZ,300056,中创环保,环境保护,创业板,2010-02-26
300057.SZ,300057,万顺新材,铝,创业板,2010-02-26
300058.SZ,300058,蓝色光标,广告包装,创业板,2010-02-26
300059.SZ,300059,东方财富,证券,创业板,2010-03-19
300061.SZ,300061,旗天科技,互联网,创业板,2010-03-19
300062.SZ,300062,中能电气,电气设备,创业板,2010-03-19
300063.SZ,300063,天龙集团,互联网,创业板,2010-03-26
300065.SZ,300065,海兰信,船舶,创业板,2010-03-26
300066.SZ,300066,三川智慧,电器仪表,创业板,2010-03-26
300067.SZ,300067,安诺其,染料涂料,创业板,2010-04-21
300068.SZ,300068,南都电源,电气设备,创业板,2010-04-21
300069.SZ,300069,金利华电,电气设备,创业板,2010-04-21
300070.SZ,300070,碧水源,环境保护,创业板,2010-04-21
300071.SZ,300071,福石控股,广告包装,创业板,2010-04-21
300072.SZ,300072,海新能科,化工原料,创业板,2010-04-27
300073.SZ,300073,当升科技,电气设备,创业板,2010-04-27
300074.SZ,300074,华平股份,软件服务,创业板,2010-04-27
300075.SZ,300075,数字政通,软件服务,创业板,2010-04-27
300076.SZ,300076,GQY视讯,IT设备,创业板,2010-04-30
300077.SZ,300077,国民技术,半导体,创业板,2010-04-30
300078.SZ,300078,思创医惠,软件服务,创业板,2010-04-30
300079.SZ,300079,数码视讯,通信设备,创业板,2010-04-30
300080.SZ,300080,易成新能,电气设备,创业板,2010-06-25
300081.SZ,300081,恒信东方,文教休闲,创业板,2010-05-20
300082.SZ,300082,奥克股份,化工原料,创业板,2010-05-20
300083.SZ,300083,创世纪,机床制造,创业板,2010-05-20
300084.SZ,300084,海默科技,专用机械,创业板,2010-05-20
300085.SZ,300085,银之杰,软件服务,创业板,2010-05-26
300086.SZ,300086,康芝药业,化学制药,创业板,2010-05-26
300087.SZ,300087,荃银高科,种植业,创业板,2010-05-26
300088.SZ,300088,长信科技,元器件,创业板,2010-05-26
300091.SZ,300091,金通灵,机械基件,创业板,2010-06-25
300092.SZ,300092,科新机电,专用机械,创业板,2010-07-08
300093.SZ,300093,金刚光伏,电气设备,创业板,2010-07-08
300094.SZ,300094,国联水产,渔业,创业板,2010-07-08
300095.SZ,300095,华伍股份,专用机械,创业板,2010-07-28
300097.SZ,300097,智云股份,专用机械,创业板,2010-07-28
300098.SZ,300098,高新兴,软件服务,创业板,2010-07-28
300099.SZ,300099,尤洛卡,电器仪表,创业板,2010-08-06
300100.SZ,300100,双林股份,汽车配件,创业板,2010-08-06
300101.SZ,300101,振芯科技,通信设备,创业板,2010-08-06
300102.SZ,300102,乾照光电,半导体,创业板,2010-08-12
300103.SZ,300103,达刚控股,专用机械,创业板,2010-08-12
300105.SZ,300105,龙源技术,电器仪表,创业板,2010-08-20
300106.SZ,300106,西部牧业,乳制品,创业板,2010-08-20
300107.SZ,300107,建新股份,化工原料,创业板,2010-08-20
300109.SZ,300109,新开源,化工原料,创业板,2010-08-25
300110.SZ,300110,华仁药业,化学制药,创业板,2010-08-25
300111.SZ,300111,向日葵,化学制药,创业板,2010-08-27
300112.SZ,300112,万讯自控,电器仪表,创业板,2010-08-27
300113.SZ,300113,顺网科技,互联网,创业板,2010-08-27
300114.SZ,300114,中航电测,电器仪表,创业板,2010-08-27
300115.SZ,300115,长盈精密,元器件,创业板,2010-09-02
300118.SZ,300118,东方日升,电气设备,创业板,2010-09-02
300119.SZ,300119,瑞普生物,农业综合,创业板,2010-09-17
300120.SZ,300120,经纬辉开,元器件,创业板,2010-09-17
300121.SZ,300121,阳谷华泰,化工原料,创业板,2010-09-17
300122.SZ,300122,智飞生物,生物制药,创业板,2010-09-28
300123.SZ,300123,亚光科技,半导体,创业板,2010-09-28
300124.SZ,300124,汇川技术,电器仪表,创业板,2010-09-28
300126.SZ,300126,锐奇股份,轻工机械,创业板,2010-10-13
300127.SZ,300127,银河磁体,矿物制品,创业板,2010-10-13
300128.SZ,300128,锦富技术,元器件,创业板,2010-10-13
300129.SZ,300129,泰胜风能,电气设备,创业板,2010-10-19
300130.SZ,300130,新国都,IT设备,创业板,2010-10-19
300131.SZ,300131,英唐智控,元器件,创业板,2010-10-19
300132.SZ,300132,青松股份,化工原料,创业板,2010-10-26
300133.SZ,300133,华策影视,影视音像,创业板,2010-10-26
300134.SZ,300134,大富科技,通信设备,创业板,2010-10-26
300135.SZ,300135,宝利国际,石油加工,创业板,2010-10-26
300136.SZ,300136,信维通信,元器件,创业板,2010-11-05
300137.SZ,300137,先河环保,环境保护,创业板,2010-11-05
300138.SZ,300138,晨光生物,食品,创业板,2010-11-05
300139.SZ,300139,晓程科技,黄金,创业板,2010-11-12
300140.SZ,300140,节能环境,环境保护,创业板,2010-11-12
300141.SZ,300141,和顺电气,电气设备,创业板,2010-11-12
300142.SZ,300142,沃森生物,生物制药,创业板,2010-11-12
300143.SZ,300143,盈康生命,医疗保健,创业板,2010-12-09
300144.SZ,300144,宋城演艺,旅游景点,创业板,2010-12-09
300145.SZ,300145,中金环境,机械基件,创业板,2010-12-09
300146.SZ,300146,汤臣倍健,食品,创业板,2010-12-15
300147.SZ,300147,香雪制药,中成药,创业板,2010-12-15
300148.SZ,300148,天舟文化,出版业,创业板,2010-12-15
300149.SZ,300149,睿智医药,生物制药,创业板,2010-12-22
300150.SZ,300150,世纪瑞尔,软件服务,创业板,2010-12-22
300151.SZ,300151,昌红科技,专用机械,创业板,2010-12-22
300152.SZ,300152,新动力,环境保护,创业板,2010-12-29
300153.SZ,300153,科泰电源,电气设备,创业板,2010-12-29
300154.SZ,300154,瑞凌股份,机械基件,创业板,2010-12-29
300155.SZ,300155,安居宝,IT设备,创业板,2011-01-07
300157.SZ,300157,新锦动力,专用机械,创业板,2011-01-07
300158.SZ,300158,振东制药,化学制药,创业板,2011-01-07
300159.SZ,300159,新研股份,农用机械,创业板,2011-01-07
300160.SZ,300160,秀强股份,家用电器,创业板,2011-01-13
300161.SZ,300161,华中数控,机床制造,创业板,2011-01-13
300162.SZ,300162,雷曼光电,元器件,创业板,2011-01-13
300164.SZ,300164,通源石油,石油开采,创业板,2011-01-13
